TimeSeriesId,Region,Product_Hierachy1,Product_Hierachy2,Product_Hierachy3,ABC_Classification,XYZ_Predictability,Price_Normalized,First_Goods_Issue_Date,Effective_Out_Date
3596,I,72,10,17,C,N,0.0439,7/26/2021,12/31/2030
3597,I,73,53,81,B,Z,0.09,2/7/2022,12/31/2030
3598,C,72,20,39,C,Z,0.0359,12/12/2016,12/31/2030
3599,M,72,90,35,B,X,0.0556,10/13/2014,6/30/2023
3600,C,72,10,18,C,X,0.0672,11/2/2015,12/31/2030
3601,M,82,41,256,C,Z,0.1337,6/17/2019,12/31/2030
3602,C,72,85,680,B,Z,0.0541,6/14/2021,12/31/2030
3603,M,73,56,96,C,Z,0.0083,2/8/2021,12/31/2030
3604,N,72,20,39,A,Z,0.0479,5/5/2014,12/31/2030
3605,M,82,41,256,C,Z,0.0618,10/2/2017,12/31/2030
3606,N,82,90,172, ,Z,0.0211,11/26/2018,12/31/2030
3607,C,73,56,90,B,Z,0.1555,5/24/2021,12/31/2030
3608,S,82,41,256,C,Z,0.0318,5/1/2017,12/31/2030
3609,I,82,41,258,C,Z,0.0328,2/14/2011,12/31/2030
3610,S,72,85,326,C,Z,0.0081,9/9/2013,12/31/2030
3611,M,73,53,108,B,Z,0.0071,1/29/2018,12/31/2030
3612,S,72,20,50,C,X,0.0032,3/1/2021,12/31/2030
3613,S,72,10,18,B,X,0.0665,11/9/2020,12/31/2030
3614,M,72,57,105,A,Z,0.0857,10/19/2020,12/31/2030
3615,S,72,21,55,A,Z,0.0756,5/29/2017,12/31/2030
3616,I,72,10,17,B,Z,0.1366,9/21/2020,6/30/2024
3617,N,82,41,256,C,Z,0.0639,3/22/2021,12/31/2030
3618,N,72,12,5,B,Z,0.0262,6/21/2021,12/31/2030
3619,S,73,57,109,C,Z,0.0468,6/15/2020,12/31/2030
3620,I,72,27,247,C,X,0.0602,9/11/2017,12/31/2030
3621,N,72,85,649,C,Z,0.0136,1/24/2022,12/31/2030
3622,S,73,53,88,B,Z,0.0081,2/10/2014,12/31/2030
3623,U,73,53,88,B,Z,0.0087,11/29/2010,12/31/2030
3624,U,73,53,88,C,Z,0.0088,6/8/2020,12/31/2030
3625,C,82,40,260,B,X,0.0744,5/4/2015,12/31/2030
3626,I,72,85,719,C,Z,0.0106,11/30/2020,12/31/2030
3627,S,72,10,18,C,Z,0.1162,8/31/2015,12/31/2030
3628,N,72,85,326,C,Z,0.0044,6/24/2013,12/31/2030
3629,S,73,57,106,A,Z,0.0591,1/18/2021,12/31/2030
3630,N,72,27,247,A,X,0.0634,1/25/2016,12/31/2030
3631,N,73,57,111,C,Z,0.0335,2/18/2019,12/31/2030
3632,S,72,20,39,C,Y,0.043,9/16/2019,12/31/2030
3633,M,72,10,18,B,Z,0.1615,9/14/2020,6/30/2024
3634,C,72,85,649,C,X,0.0189,1/18/2016,12/31/2030
3635,N,72,10,18,A,Z,0.1078,2/28/2022,12/31/2030
3636,C,73,56,91,A,Z,0.1044,11/22/2021,12/31/2030
3637,N,72,21,25,B,Z,0.0347,9/6/2021,12/31/2030
3638,M,82,41,255,A,Z,0.3861,4/11/2011,12/31/2030
3639,I,73,57,112,C,Z,0.0227,2/28/2022,12/31/2030
3640,S,72,90,171,C,Z,0.0543,10/3/2022,12/31/2030
3641,I,73,0,85,B,Z,0.0251,12/6/2010,12/31/2030
3642,N,73,58,149,B,Z,0.0015,3/3/2014,12/31/2030
3643,I,73,53,88,B,Z,0.0087,12/13/2010,12/31/2030
3644,U,72,21,625,C,Z,0.0098,7/3/2017,12/31/2030
3645,N,73,53,81,B,N,0.1727,8/26/2019,8/31/2023
3646,N,72,20,50,C,Z,0.0028,3/1/2021,12/31/2030
3647,N,73,53,88,C,Y,0.0088,3/11/2019,12/31/2030
3648,S,82,41,256,C,Z,0.0925,7/13/2020,12/31/2023
3649,N,82,40,260,B,X,0.0632,10/26/2015,12/31/2030
3650,S,73,57,109,C,Z,0.0195,1/18/2016,12/31/2030
3651,U,72,10,18,B,Z,0.0669,2/7/2022,12/31/2030
3652,I,72,10,21,A,X,0.0369,10/12/2020,12/31/2030
3653,S,72,85,326,C,Z,0.0044,6/24/2013,12/31/2030
3654,C,73,56,90,A,Z,0.0874,12/20/2021,12/31/2030
3655,N,82,41,256,B,Z,0.0987,8/3/2020,12/31/2030
3656,N,82,41,256,C,Z,0.0741,2/20/2017,12/31/2030
3657,I,72,16,54,C,Z,0.0179,9/17/2018,12/31/2030
3658,U,82,41,257,C,Z,0.178,11/14/2016,12/31/2030
3659,N,82,42,254,A,Z,0.4342,10/30/2017,12/31/2030
3660,S,72,21,26,C,Z,0.0512,11/19/2018,12/31/2030
3661,N,73,53,81,A,Z,0.1559,11/29/2021,12/31/2030
3662,S,82,40,260,B,Z,0.0744,8/31/2015,12/31/2030
3663,N,72,21,25,C,Z,0.0712,8/27/2018,12/31/2030
3664,S,82,42,319,C,Z,0.0517,11/6/2017,12/31/2030
3665,I,72,20,50,C,Z,0.0036,3/22/2021,12/31/2030
3666,U,82,41,258,C,Z,0.0106,7/22/2013,12/31/2030
3667,S,82,40,259,C,Z,0.0567,9/24/2018,12/31/2030
3668,S,82,42,254,C,Z,0.406,6/10/2019,12/31/2030
3669,M,72,85,326,C,Z,0.0084,7/1/2013,12/31/2030
3670,N,73,58,796,C,Z,0.0099,3/30/2015,12/31/2030
3671,M,73,57,109,C,Z,0.4102,4/20/2015,12/31/2030
3672,I,73,56,91,C,X,0.0214,1/17/2022,12/31/2030
3673,N,73,53,108,A,Z,0.6126,3/8/2021,12/31/2030
3674,I,82,41,255,A,Z,0.3861,5/16/2011,12/31/2030
3675,C,72,14,9,C,Z,0.145,10/1/2018,12/31/2030
3676,M,72,57,105,C,Z,0.0252,2/20/2017,12/31/2030
3677,U,73,58,149,B,Z,0.0015,3/17/2014,12/31/2030
3678,C,73,58,146,C,Z,0.0044,12/11/2017,12/31/2030
3679,M,73,53,108,A,Z,0.0208,7/27/2015,12/31/2030
3680,M,73,58,796,C,Z,0.0099,2/20/2017,12/31/2030
3681,C,82,90,172,C,Z,0.0038,6/20/2016,12/31/2030
3682,N,72,10,21,C,Z,0.0377,9/23/2019,12/31/2030
3683,S,72,20,39,C,Z,0.0632,5/1/2017,12/31/2030
3684,C,82,85,719,C,Z,0.0052,11/28/2016,12/31/2030
3685,M,72,21,625,C,Z,0.0102,2/3/2020,12/31/2030
3686,M,72,85,326,C,Z,0.0035,7/15/2013,12/31/2030
3687,I,82,40,259,A,X,0.0333,8/20/2018,12/31/2023
3688,C,82,42,319,B,X,0.2174,4/6/2015,12/31/2023
3689,M,72,10,21,C,Z,0.0478,10/19/2020,12/31/2030
3690,N,82,42,263,A,Z,0.3004,4/19/2021,12/31/2030
3691,M,73,58,149,C,Z,0.0108,2/17/2014,12/31/2030
3692,C,72,20,40,B,Z,0.0458,11/29/2010,12/31/2030
3693,N,73,56,96,C,Z,0.0081,1/24/2022,12/31/2030
3694,M,72,90,133,C,Z,0.0135,9/17/2018,12/31/2030
3695,I,82,41,258,C,Z,0.013,1/6/2014,12/31/2030
3696,I,73,53,88,C,Z,0.0088,1/27/2014,12/31/2030
3697,S,73,56,91,C,N,0.0483,6/6/2016,12/31/2030
3698,M,82,41,256,A,Z,0.3176,5/7/2018,12/31/2030
3699,S,73,21,32,A,Z,0.1285,1/15/2018,12/31/2030
3700,C,72,20,38,A,Z,0.0669,2/2/2015,12/31/2030
3701,I,73,56,90,C,Z,0.0923,11/22/2021,12/31/2030
3702,M,72,21,26,B,Z,0.0444,9/17/2012,12/31/2030
3703,S,72,10,17,C,N,0.1313,11/2/2020,6/30/2024
3704,S,73,58,796,C,Z,0.0152,2/20/2017,12/31/2030
3705,M,73,53,81,A,Z,0.3722,2/24/2020,10/31/2023
3706,U,72,27,247,B,Z,0.0777,10/3/2016,12/31/2030
3707,S,72,10,21,A,X,0.0253,5/4/2015,12/31/2030
3708,M,82,40,259,C,Y,0.008,9/17/2018,12/31/2030
3709,C,72,90,35,A,X,0.0559,9/15/2014,12/31/2030
3710,C,73,51,102,B,Z,0.1802,11/29/2010,12/31/2030
3711,I,73,56,97,A,Z,0.0019,2/22/2016,12/31/2030
3712,M,72,14,9,C,Z,0.1398,8/22/2022,12/31/2030
3713,I,72,21,55,C,Z,0.1373,10/26/2020,12/31/2030
3714,U,72,90,133,C,Z,0.0135,11/12/2018,12/31/2030
3715,I,82,41,256,A,X,0.0324,6/20/2016,12/31/2030
3716,C,73,56,90,B,Z,0.1092,2/8/2016,12/31/2024
3717,C,72,10,21,A,Z,0.025,5/3/2021,12/31/2030
3718,S,72,10,18,C,Z,0.1336,10/19/2020,6/30/2024
3719,N,73,57,109,C,Z,0.0458,2/19/2018,12/31/2030
3720,U,82,41,256,A,Z,0.0874,9/19/2016,12/31/2030
3721,S,82,42,254,C,Z,0.225,11/18/2019,12/31/2030
3722,I,82,41,255,A,Z,0.2392,3/14/2011,12/31/2030
3723,N,73,57,112,B,Z,0.0412,11/29/2021,12/31/2030
3724,N,72,10,17,A,Z,0.0661,1/24/2022,12/31/2030
3725,U,72,20,50,C,Z,0.0036,2/1/2021,12/31/2030
3726,I,82,85,732,C,Z,0.0029,12/19/2011,12/31/2030
3727,N,73,56,90,B,Z,0.1262,2/21/2022,12/31/2030
3728,I,73,85,680,A,Z,0.0813,3/8/2021,12/31/2030
3729,I,73,58,796,C,Z,0.0152,2/20/2017,12/31/2030
3730,N,82,40,331,C,Z,0.0809,3/17/2014,12/31/2030
3731,M,72,27,247,C,Z,0.0629,3/7/2016,12/31/2030
3732,I,72,85,326,C,Z,0.0052,9/9/2013,12/31/2030
3733,C,72,21,26,B,Z,0.0484,3/4/2013,12/31/2030
3734,N,82,40,260,C,Z,0.1115,10/5/2015,12/31/2030
3735,I,73,21,32,B,Z,0.1285,1/29/2018,12/31/2030
3736,C,82,40,259,B,X,0.0276,7/4/2016,12/31/2030
3737,M,73,56,92,B,Z,0.0606,3/22/2021,12/31/2030
3738,N,73,53,108,A,Z,0.6773,1/11/2021,12/31/2030
3739,M,72,10,18,C,Z,0.1451,7/18/2022,12/31/2030
3740,I,73,56,97,B,Z,0.0023,11/29/2010,12/31/2030
3741,S,82,41,256,A,X,0.065,5/16/2016,12/31/2030
3742,N,72,85,326,C,Z,0.0052,7/1/2013,12/31/2030
3743,C,73,57,112,B,Z,0.0412,1/3/2022,12/31/2030
3744,M,73,56,91,B,Z,0.1433,5/15/2017,12/31/2030
3745,C,73,21,26,A,Z,0.087,2/1/2021,12/31/2030
3746,M,82,41,256,C,Z,0.0662,4/5/2021,12/31/2030
3747,M,72,14,9,C,X,0.0604,3/10/2014,12/31/2030
3748,S,73,53,108,A,Z,0.6733,1/25/2021,12/31/2030
3749,M,73,52,148,C,Z,0.0803,1/4/2021,12/31/2030
3750,I,82,42,254,C,Z,0.7872,9/20/2021,12/31/2030
3751,N,72,20,39,C,Z,0.0359,12/12/2016,12/31/2030
3752,M,72,10,17,C,Z,0.1593,10/26/2020,6/30/2024
3753,M,72,23,41,C,Z,0.0444,6/28/2021,12/31/2030
3754,S,72,10,21,C,Z,0.0377,10/7/2019,6/30/2023
3755,C,72,12,5,B,Z,0.0262,4/26/2021,12/31/2030
3756,N,73,58,796,C,Z,0.0031,7/1/2019,12/31/2030
3757,M,72,0,236,C,Z,0.0002,4/8/2019,12/31/2030
3758,I,72,20,50,C,Z,0.0029,6/14/2021,12/31/2030
3759,N,72,20,39,C,Z,0.0272,4/4/2011,12/31/2030
3760,S,73,56,91,C,Z,0.0483,2/22/2016,12/31/2030
3761,C,72,20,39,B,X,0.0385,11/29/2010,12/31/2030
3762,N,73,56,97,A,Z,0.0019,5/19/2014,12/31/2030
3763,N,73,85,649,B,Z,0.0234,6/3/2013,12/31/2030
3764,C,73,58,796,B,Z,0.0099,11/3/2014,12/31/2030
3765,N,72,10,21,A,X,0.0369,10/12/2020,12/31/2030
3766,C,72,77,33,C,Z,0.0518,12/6/2010,12/31/2030
3767,M,72,10,18,C,Z,0.0635,10/26/2020,6/30/2024
3768,N,82,41,258,C,Z,0.0023,1/31/2011,12/31/2030
3769,S,72,10,17,B,Z,0.0641,5/9/2022,12/31/2030
3770,N,82,41,255,Unknown,Unknown,0.0663,6/6/2011,12/31/2030
3771,I,82,42,319,C,Z,0.2593,4/15/2019,12/31/2023
3772,N,73,56,90,B,Z,0.0718,2/19/2018,12/31/2030
3773,C,72,20,39,C,N,0.0282,11/11/2019,12/31/2030
3774,M,73,53,88,C,Z,0.0102,3/5/2018,12/31/2030
3775,I,73,85,680,C,Z,0.1074,8/29/2022,12/31/2030
3776,S,73,53,81,C,Z,0.3203,4/13/2020,12/31/2030
3777,M,73,56,91,C,Z,0.0732,5/29/2017,12/31/2030
3778,I,72,16,54,C,Z,0.0179,8/13/2018,12/31/2030
3779,S,72,85,719,C,Z,0.0045,11/9/2020,12/31/2030
3780,N,72,10,18,B,Z,0.1389,9/21/2020,6/30/2024
3781,I,72,10,18,C,Z,0.0326,11/2/2020,12/31/2030
3782,I,72,85,719,C,Z,0.0033,4/20/2020,12/31/2030
3783,I,72,10,21,C,Z,0.0074,5/2/2022,12/31/2030
3784,S,72,21,625,C,Z,0.0102,5/27/2019,12/31/2030
3785,I,72,21,29,A,X,0.0624,4/3/2017,12/31/2030
3786,N,73,53,108,A,Z,0.0208,2/10/2014,12/31/2030
3787,M,72,12,5,C,N,0.0555,2/5/2018,12/31/2030
3788,I,73,21,26,C,Z,0.0536,1/17/2022,12/31/2030
3789,S,82,41,256,A,Z,0.0344,7/27/2020,12/31/2023
3790,S,72,21,26,B,Z,0.1036,10/19/2020,12/31/2030
3791,M,72,10,17,A,Z,0.0661,1/10/2022,12/31/2030
3792,S,73,56,90,C,Z,0.0827,8/8/2022,12/31/2030
3793,I,82,41,256,B,Z,0.0934,6/15/2020,12/31/2030
3794,S,72,20,50,C,Z,0.0036,3/1/2021,12/31/2030
3795,I,72,20,36,A,Z,0.0419,1/10/2011,12/31/2030
3796,S,73,57,106,C,Z,0.1369,10/15/2018,7/31/2023
3797,I,72,14,9,C,Z,0.1424,2/6/2017,12/31/2030
3798,N,73,57,109,A,Z,0.094,3/6/2017,12/31/2030
3799,M,73,57,109,C,Z,0.0458,2/5/2018,12/31/2030
3800,M,72,20,36,C,Z,0.0476,1/3/2011,6/30/2023
3801,C,73,56,97,C,Z,0.0032,3/14/2022,12/31/2030
3802,C,72,10,17,A,Z,0.0869,12/6/2021,12/31/2030
3803,M,82,40,260,B,Z,0.0632,9/28/2015,12/31/2030
3804,I,72,14,9,B,Z,0.145,3/11/2019,12/31/2030
3805,S,73,56,91,B,Z,0.0732,4/3/2017,12/31/2030
3806,N,72,10,17,C,Z,0.0439,3/1/2021,12/31/2030
3807,N,73,56,90,A,Z,0.0923,1/3/2022,12/31/2030
3808,I,82,41,257,C,Z,0.096,3/7/2011,12/31/2030
3809,M,72,10,17,A,Z,0.1088,8/17/2020,6/30/2024
3810,I,72,20,50,C,X,0.0032,3/1/2021,12/31/2030
3811,I,73,53,81,Unknown,Unknown,0.4221,3/24/2014,12/31/2030
3812,M,72,21,25,C,Z,0.0705,6/27/2022,12/31/2030
3813,S,73,56,97,A,Z,0.0021,11/29/2010,12/31/2030
3814,S,72,10,18,A,Z,0.091,1/10/2022,12/31/2030
3815,C,72,85,648,C,Z,0.0414,4/5/2021,12/31/2030
3816,I,72,14,9,B,Z,0.0951,2/27/2017,12/31/2030
3817,C,72,57,105,A,Z,0.0564,7/26/2021,12/31/2030
3818,N,72,10,17,B,Z,0.0672,9/28/2020,12/31/2030
3819,M,72,21,25,B,X,0.0471,1/3/2011,12/31/2030
3820,C,82,90,172,C,Z,0.0325,12/12/2016,6/30/2024
3821,M,73,75,605,C,Z,0.0038,11/28/2011,12/31/2030
3822,M,72,12,5,A,Z,0.0297,1/4/2021,12/31/2030
3823,U,72,10,18,C,Z,0.0672,10/31/2016,12/31/2030
3824,C,73,57,109,C,Z,0.0214,7/21/2014,12/31/2030
3825,I,82,42,254,A,X,0.025,7/29/2019,12/31/2023
3826,N,82,40,259,A,X,0.0563,1/25/2021,12/31/2030
3827,C,72,21,625,C,Z,0.0102,4/29/2019,12/31/2030
3828,M,72,21,625,C,X,0.0098,8/14/2017,12/31/2030
3829,N,72,10,21,A,Z,0.0267,10/22/2018,12/31/2030
3830,S,82,40,259,C,Z,0.0335,2/25/2019,12/31/2030
3831,N,72,85,326,C,Z,0.0035,7/22/2013,12/31/2030
3832,C,72,27,247,C,Z,0.0593,10/3/2016,12/31/2030
3833,N,73,56,91,B,Z,0.0292,1/24/2022,12/31/2030
3834,M,73,51,102,C,Z,0.1822,12/6/2010,12/31/2030
3835,N,72,85,326,C,Z,0.0084,7/1/2013,12/31/2030
3836,S,72,10,18,C,Z,0.0603,1/4/2021,12/31/2030
3837,I,73,56,90,A,X,0.0482,12/28/2020,12/31/2030
3838,U,72,27,247,C,Z,0.0717,7/17/2017,12/31/2030
3839,N,72,10,18,C,Z,0.1016,12/14/2020,12/31/2030
3840,I,82,41,256,B,X,0.0148,11/5/2012,12/31/2023
3841,S,72,20,40,C,Z,0.0458,1/3/2011,12/31/2030
3842,C,73,90,220,A,Z,0.0069,8/20/2018,12/31/2030
3843,C,82,41,256,A,X,0.0344,2/29/2016,12/31/2023
3844,N,82,90,172,Unknown,Unknown,0.2298,12/7/2020,12/31/2030
3845,N,73,58,149,B,Z,0.0014,3/3/2014,12/31/2030
3846,U,73,58,149,A,Z,0.0108,1/12/2015,12/31/2030
3847,C,72,10,18,B,X,0.087,10/26/2020,12/31/2030
3848,S,72,21,61,A,X,0.0917,1/12/2015,12/31/2030
3849,M,82,41,258,A,X,0.0131,9/15/2014,12/31/2030
3850,I,72,57,105,A,X,0.0747,4/24/2017,12/31/2030
3851,C,73,53,88,C,Z,0.0068,9/19/2022,12/31/2030
3852,N,72,10,17,A,Z,0.0869,12/6/2021,12/31/2030
3853,N,82,42,263,A,X,0.0468,9/4/2017,12/31/2023
3854,I,72,10,18,A,Z,0.1027,10/24/2022,12/31/2030
3855,S,82,42,254,B,Z,0.2536,9/28/2015,12/31/2030
3856,M,72,27,247,B,Z,0.1194,10/9/2017,6/30/2023
3857,M,72,16,54,C,Z,0.0179,10/29/2018,12/31/2030
3858,C,73,53,81,A,Z,0.4293,2/17/2020,10/31/2023
3859,M,73,53,81,B,Z,0.2097,1/27/2020,12/31/2030
3860,C,73,53,81,B,Z,0.3539,11/4/2019,10/31/2023
3861,M,73,53,81,C,Z,0.2172,2/17/2020,12/31/2030
3862,M,73,57,109,C,Z,0.3576,4/13/2015,12/31/2030
3863,N,73,51,102,A,Z,0.1822,11/29/2010,12/31/2030
3864,I,73,53,108,A,Z,0.6126,2/8/2021,12/31/2030
3865,C,73,53,81,B,Z,0.3438,12/16/2019,10/31/2023
3866,C,72,85,648,C,N,0.0592,5/7/2018,12/31/2030
3867,S,72,14,9,C,Z,0.0666,2/27/2017,12/31/2030
3868,S,73,58,796,C,Z,0.0033,10/28/2013,12/31/2030
3869,I,73,57,106,A,Z,0.0591,1/4/2021,12/31/2030
3870,M,72,21,61,C,Z,0.0229,1/17/2011,12/31/2030
3871,C,73,53,81,B,Z,0.3419,2/17/2020,10/31/2023
3872,N,82,40,259,C,Z,0.0387,4/6/2015,12/31/2030
3873,S,72,85,326,C,Z,0.0044,9/9/2013,12/31/2030
3874,I,72,85,326,C,Y,0.0032,9/9/2013,12/31/2030
3875,U,72,14,9,C,Z,0.0714,10/24/2022,12/31/2030
3876,M,72,14,9,C,Z,0.1297,10/17/2022,12/31/2030
3877,S,82,41,256,A,Z,0.0837,8/3/2020,12/31/2030
3878,U,82,40,259,B,Z,0.0385,8/17/2015,6/30/2023
3879,I,72,90,133,C,Z,0.0109,10/22/2018,12/31/2030
3880,I,72,21,29,C,Y,0.0813,1/3/2011,12/31/2030
3881,I,82,41,256,C,Z,0.0381,4/25/2016,12/31/2030
3882,C,73,57,109,B,Z,0.0757,4/20/2020,12/31/2030
3883,S,72,21,25,C,Z,0.0347,12/20/2021,12/31/2030
3884,M,82,41,256,C,Z,0.1099,8/17/2020,12/31/2030
3885,S,73,58,796,C,Z,0.0118,7/6/2020,12/31/2030
3886,I,72,20,62,C,Z,0.0404,1/4/2021,12/31/2030
3887,S,82,42,319,C,Z,0.122,5/25/2015,12/31/2030
3888,N,82,41,256,C,X,0.1393,8/12/2013,12/31/2030
3889,M,73,57,109,C,Z,0.0757,6/22/2020,12/31/2030
3890,C,82,90,172,C,Z,0.3267,9/6/2021,12/31/2030
3891,C,72,10,18,B,X,0.0635,7/27/2020,6/30/2024
3892,U,73,58,796,A,Z,0.0065,4/7/2014,12/31/2030
3893,M,82,41,257,B,Z,0.0865,11/29/2010,12/31/2030
3894,M,82,41,258,C,Z,0.008,6/29/2020,12/31/2023
3895,M,73,56,90,C,Z,0.0911,11/29/2021,12/31/2030
3896,N,72,77,33,C,Z,0.0567,1/17/2022,12/31/2030
3897,M,72,21,26,B,Z,0.1036,10/26/2020,12/31/2030
3898,I,73,53,108,B,Z,0.0072,3/14/2016,12/31/2030
3899,C,82,90,172,C,Z,0.0795,6/6/2022,5/8/2023
3900,C,73,58,796,C,Z,0.0016,8/27/2018,12/31/2030
3901,N,73,53,81,B,Z,0.1608,1/20/2020,12/31/2030
3902,U,82,90,172,Unknown,Unknown,0.0943,9/4/2017,12/31/2030
3903,S,72,14,9,C,Z,0.0599,1/21/2013,12/31/2030
3904,M,82,41,256,A,X,0.0934,5/25/2020,12/31/2023
3905,C,73,53,81,C,Z,0.3513,3/23/2020,10/31/2023
3906,I,72,12,5,B,X,0.0488,3/27/2017,12/31/2030
3907,U,82,41,258,C,Z,0.014,3/8/2021,12/31/2030
3908,C,73,51,102,C,Z,0.1814,7/25/2011,12/31/2030
3909,N,72,90,144,A,Z,0.0867,1/27/2014,12/31/2030
3910,N,73,53,88,C,Z,0.0094,11/29/2010,12/31/2030
3911,U,82,41,256,C,Z,0.0536,11/20/2017,12/31/2030
3912,I,72,90,132,B,X,0.016,4/30/2018,12/31/2030
3913,S,72,12,5,A,Z,0.0488,5/8/2017,12/31/2030
3914,U,82,41,256,C,Z,0.0645,7/31/2017,12/31/2030
3915,C,82,41,256,A,Z,0.0837,6/15/2020,12/31/2030
3916,U,82,42,319,C,Z,0.2593,9/14/2020,12/31/2030
3917,I,73,58,146,C,Z,0.0044,4/9/2018,12/31/2030
3918,S,72,14,9,C,Y,0.0777,8/29/2022,12/31/2030
3919,I,82,41,256,A,X,0.0837,7/27/2020,12/31/2030
3920,U,82,42,250,B,Z,0.016,6/1/2020,12/31/2030
3921,I,73,57,109,A,Z,0.0842,3/6/2017,12/31/2030
3922,S,73,58,796,C,Z,0.0118,10/1/2018,12/31/2030
3923,S,73,53,108,A,Z,0.0208,5/5/2014,12/31/2030
3924,I,73,56,91,A,Z,0.0214,1/17/2022,12/31/2030
3925,C,82,41,256,C,Z,0.0639,11/23/2020,12/31/2030
3926,N,73,56,91,A,Z,0.0446,2/22/2016,12/31/2030
3927,M,82,41,258,C,Z,0.0142,8/10/2020,12/31/2030
3928,I,73,56,91,C,Z,0.0458,5/9/2016,12/31/2030
3929,C,73,57,112,C,Z,0.0227,1/10/2022,12/31/2030
3930,I,73,53,88,C,N,0.0102,11/19/2018,12/31/2030
3931,I,72,10,17,A,Z,0.0672,8/3/2020,12/31/2030
3932,I,72,10,18,A,Z,0.1134,2/18/2019,12/31/2023
3933,S,72,20,62,C,Z,0.0404,1/4/2021,12/31/2030
3934,C,73,58,149,A,Z,0.0025,12/17/2018,12/31/2030
3935,M,72,23,41,A,Z,0.0456,1/4/2021,12/31/2030
3936,I,72,85,326,C,Z,0.0052,9/9/2013,12/31/2030
3937,U,73,58,796,C,Z,0.0019,1/20/2020,12/31/2030
3938,N,72,10,18,C,Z,0.1442,8/31/2015,12/31/2030
3939,C,72,21,25,B,Z,0.04,10/5/2015,12/31/2030
3940,S,72,21,25,C,Z,0.0712,8/27/2018,12/31/2030
3941,N,72,10,18,C,Z,0.1615,10/26/2020,6/30/2024
3942,C,72,85,680,B,Z,0.078,4/23/2018,12/31/2030
3943,S,72,85,719,C,Z,0.0046,9/13/2021,12/31/2030
3944,I,72,85,649,B,Z,0.0184,9/28/2015,12/31/2030
3945,S,73,58,796,C,Z,0.0025,3/11/2019,12/31/2030
3946,S,73,53,81,C,Z,0.2172,2/10/2020,12/31/2030
3947,N,72,77,33,A,Z,0.0632,11/29/2010,12/31/2030
3948,S,72,10,17,B,Z,0.1366,9/21/2020,6/30/2024
3949,N,82,41,256,C,Z,0.0492,11/29/2010,12/31/2030
3950,M,73,58,796,C,Z,0.0023,7/1/2019,12/31/2030
3951,S,72,27,247,A,X,0.0736,1/25/2016,12/31/2030
3952,S,72,85,326,C,Z,0.003,7/1/2013,12/31/2030
3953,S,72,10,18,A,Z,0.1078,2/28/2022,12/31/2030
3954,I,72,85,326,C,X,0.0058,7/1/2013,12/31/2030
3955,S,72,10,21,C,Z,0.0315,3/16/2015,12/31/2030
3956,N,73,56,90,B,Z,0.1388,3/14/2022,12/31/2030
3957,S,82,41,256,C,Z,0.042,7/5/2021,12/31/2023
3958,I,72,20,36,C,Z,0.0627,1/17/2011,12/31/2030
3959,I,82,41,256,C,X,0.0766,11/29/2010,12/31/2030
3960,M,82,41,258,C,Z,0.0064,9/4/2017,12/31/2030
3961,S,73,53,81,A,X,0.0682,1/6/2014,12/31/2030
3962,U,82,41,256,B,Z,0.0421,3/27/2017,12/31/2030
3963,M,73,53,108,B,Z,0.0072,9/1/2014,12/31/2030
3964,I,72,21,25,B,Z,0.0469,11/29/2010,12/31/2030
3965,I,72,20,37,A,X,0.0694,10/8/2012,12/31/2030
3966,N,72,16,54,C,Z,0.0219,8/29/2022,12/31/2030
3967,U,72,85,649,B,X,0.0189,6/6/2016,12/31/2030
3968,S,73,53,81,C,Z,0.1225,5/18/2020,12/31/2030
3969,I,72,85,680,C,Z,0.0262,10/7/2019,12/31/2030
3970,I,72,10,21,C,Z,0.0315,3/16/2015,12/31/2030
3971,C,72,10,17,B,Z,0.0483,9/26/2016,12/31/2030
3972,C,73,57,109,C,Z,0.0195,5/18/2015,12/31/2030
3973,N,73,58,796,C,Z,0.0226,6/27/2016,12/31/2030
3974,I,72,14,9,C,Z,0.1284,11/29/2010,12/31/2030
3975,N,72,12,5,A,X,0.0296,3/8/2021,12/31/2030
3976,S,73,53,81,C,Z,0.3539,2/24/2020,12/31/2030
3977,S,72,85,326,C,Z,0.0084,7/1/2013,12/31/2030
3978,S,73,57,113,B,Z,0.1072,4/19/2021,12/31/2030
3979,M,72,90,133,C,Z,0.0109,7/15/2019,12/31/2030
3980,I,73,56,99,A,Z,0.072,1/18/2016,12/31/2030
3981,N,72,20,39,A,X,0.0479,2/24/2014,12/31/2030
3982,I,72,20,40,C,Z,0.0552,11/29/2010,12/31/2030
3983,C,72,10,18,C,Z,0.1442,8/31/2015,12/31/2030
3984,I,72,10,17,C,N,0.0611,11/16/2020,6/30/2024
3985,S,72,21,29,C,Z,0.0819,7/1/2019,12/31/2030
3986,C,72,16,54,A,Z,0.0202,4/8/2013,12/31/2030
3987,I,73,53,108,C,Z,0.0129,3/12/2018,12/31/2030
3988,C,82,41,256,C,Z,0.173,2/13/2017,12/31/2030
3989,N,82,85,732,C,Z,0.1466,9/14/2015,12/31/2023
3990,S,72,10,18,C,Z,0.0529,8/31/2020,12/31/2030
3991,C,72,20,38,C,Z,0.0738,7/13/2020,12/31/2030
3992,N,82,41,256,A,Z,0.2626,8/28/2017,12/31/2030
3993,C,72,14,9,C,Z,0.11,2/20/2017,12/31/2030
3994,N,72,10,18,A,Z,0.049,12/6/2021,12/31/2030
